PS,GeneID,holdfast,reptip,stipe,vegtip
2,dis_TRINITY_DN11268_c0_g1,5211,6583,2524,6682
1,dis_TRINITY_DN11269_c0_g1,7175,7321,5781,7019
7,dis_TRINITY_DN1127_c0_g1,1855,3634,1597,1709
1,dis_TRINITY_DN11271_c0_g1,1190,1735,1034,2515
2,dis_TRINITY_DN11271_c0_g2,6788,6437,7254,7200
8,dis_TRINITY_DN11281_c0_g1,1068,241,917,1045
7,dis_TRINITY_DN11281_c0_g2,242.5,158,221.5,195
7,dis_TRINITY_DN11288_c0_g1,242.5,364,221.5,195
8,dis_TRINITY_DN11288_c0_g2,6554,7270,5582,6080
8,dis_TRINITY_DN1129_c0_g1,4212,2722,5166,2685
1,dis_TRINITY_DN11290_c0_g3,1977,2554,3669,4170
8,dis_TRINITY_DN1130_c0_g1,7036,7084,7239,6427
8,dis_TRINITY_DN1130_c0_g2,2557,2211,4372,2117
2,dis_TRINITY_DN11304_c0_g1,5005,4057,5205,3527
7,dis_TRINITY_DN11307_c0_g1,5713,5850,5385,6672
8,dis_TRINITY_DN1131_c0_g1,2598,5200,3399,5496
8,dis_TRINITY_DN1131_c0_g2,6629,5412,6050,5749
8,dis_TRINITY_DN1132_c0_g1,3878,2997,4340,4057
8,dis_TRINITY_DN11324_c0_g1,7255,7302,7461,7038
8,dis_TRINITY_DN11326_c0_g1,4407,4311,4019,4005
8,dis_TRINITY_DN11328_c0_g1,7316,7104,7591,7515
1,dis_TRINITY_DN11328_c0_g3,6607,7375,6935,7589
7,dis_TRINITY_DN1133_c0_g2,4978,5802,6264,5444
7,dis_TRINITY_DN11338_c0_g1,5032,5907,6290,5671
8,dis_TRINITY_DN11345_c0_g2,1196,248,1202,733
8,dis_TRINITY_DN11348_c0_g1,4789,3303,4667,3826
8,dis_TRINITY_DN11349_c0_g1,3608,5187,4361,6132
8,dis_TRINITY_DN1135_c0_g1,1851,3571,2962,3678
7,dis_TRINITY_DN11354_c0_g1,1874,1697,2595,2323
1,dis_TRINITY_DN11356_c1_g1,7819,7729,7784,7782
1,dis_TRINITY_DN11356_c1_g3,5134,4131,3940,4408
7,dis_TRINITY_DN11358_c0_g1,7057,6547,6563,7100
8,dis_TRINITY_DN1136_c0_g1,2948,3337,3114,2767
1,dis_TRINITY_DN11360_c0_g1,5419,5389,6098,4724
8,dis_TRINITY_DN11368_c0_g1,2352.5,1382,1496,1221
8,dis_TRINITY_DN11369_c0_g1,650,2513,814,5207
8,dis_TRINITY_DN11369_c0_g4,242.5,4936,492,1725
8,dis_TRINITY_DN1137_c0_g1,6758,6402,6641,6104
1,dis_TRINITY_DN11371_c0_g1,242.5,5916,3237,6777
