PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
8,ser_TRINITY_DN10138_c0_g1,7.268778253115931,7.167687049161551,7.34152603281077,7.776548403953962,7.7974568301897325,7.700149575479664,7.34503305214352
1,ser_TRINITY_DN10138_c1_g2,7.184051060891918,7.343098320354821,7.406783455864988,7.383327138246197,7.34877031040338,7.340058786714346,7.4177479536720785
8,ser_TRINITY_DN10168_c0_g1,8.701229864516112,7.773053763667268,7.279695413205086,7.131599330391881,7.138176341039172,7.132916964813526,7.155385093203229
7,ser_TRINITY_DN101719_c0_g1,7.306285551891447,7.7180356676563235,7.58126757340168,7.375483087448943,7.531483966206052,7.639237134807189,7.368933117486126
8,ser_TRINITY_DN10191_c0_g1,7.261790329391732,7.161141872195387,7.255927015817819,7.441851559555958,7.503084145253041,7.349361898043149,7.401280279079559
7,ser_TRINITY_DN10212_c0_g1,7.800971647953908,7.279617136421011,7.287057953938748,7.392025608195996,7.464689902366371,7.620924568444919,7.6563208496182105
8,ser_TRINITY_DN102228_c0_g3,7.568473148048359,7.80687350328842,8.305423480507775,7.972080245875153,7.668509926970372,7.951120961243982,7.475397191159588
1,ser_TRINITY_DN10233_c0_g1,7.508578341807957,8.745789298098215,8.992868354556373,8.886747986117465,8.937999547803505,9.121087585728452,8.67150372775962
8,ser_TRINITY_DN10244_c0_g2,7.2056978646785685,8.380345735788618,8.372127556552972,7.563838688182099,7.624539018925106,7.791583130327235,7.365131819004831
8,ser_TRINITY_DN10247_c0_g3,7.244468704415238,7.136995109595587,7.155349120512133,7.167088712090415,7.2629249973114005,7.2074644391557525,7.490622938985102
8,ser_TRINITY_DN10250_c0_g1,7.385603710208085,7.376699565328991,7.480389280108087,7.358497328657033,7.437788269264914,7.570435531096776,7.529357254005311
8,ser_TRINITY_DN1027_c0_g1,7.137271592904894,7.65187748742238,7.633696808616023,7.570148377377943,7.633316500786321,7.751740352679775,7.230301336278359
7,ser_TRINITY_DN102704_c0_g1,7.532227376505368,7.8257937158945685,7.677766885166606,7.370008962710131,7.263480604856562,7.41318291801619,7.398420278268794
7,ser_TRINITY_DN10283_c0_g1,7.919974420673284,7.60062263711636,7.214271666525863,7.234071624845645,7.342828824743503,7.487005335985585,7.169481940879322
7,ser_TRINITY_DN10292_c0_g1,7.132284418478631,9.409240798933908,9.083996711308373,7.809075314448873,7.492481060973123,7.354628519550678,7.137589437370166
8,ser_TRINITY_DN10295_c0_g1,7.272154473376666,7.288729893933497,7.903142589900331,7.6589016757747315,7.370676475408818,7.294637564920532,7.210537445732696
1,ser_TRINITY_DN102983_c0_g1,7.19120132965403,7.13364569833064,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966
8,ser_TRINITY_DN103_c0_g2,8.915307091893045,8.656059799158305,8.266118577540981,8.426772976126134,8.743562532228898,9.057124256131583,8.102403414526703
1,ser_TRINITY_DN10309_c0_g3,9.453691373456591,10.514868555249954,9.78282935131711,10.08889297272044,8.585131440186908,8.618331886603128,7.677307310155659
1,ser_TRINITY_DN1031_c0_g1,7.3022719916700645,7.582021863120585,7.592291525237783,7.888847344416555,8.048737496985499,7.974011037667291,7.232752121385655
2,ser_TRINITY_DN1033_c0_g3,7.287944327798873,7.353431489233587,7.531651765049746,7.8247435195496,7.500211273071976,7.637840481216562,7.33151739813672
1,ser_TRINITY_DN103441_c0_g2,7.420629950957807,7.740124460045161,7.8780275749160635,8.547290340491461,8.420004734322296,8.271360504204281,7.7902464862155085
7,ser_TRINITY_DN10350_c0_g1,7.170827966126412,7.312869453773248,7.320735354286961,7.751015460558132,7.729955484734023,7.72132187987409,7.417454972324204
8,ser_TRINITY_DN1037_c0_g2,7.266109884532131,8.001676794981353,8.239052817641733,7.391699370384481,7.196347471755644,7.2439213344435,7.169943696244424
6,ser_TRINITY_DN10372_c0_g1,8.06003669910269,7.395731014021233,7.348600031911961,7.446435207277023,7.529154373626499,7.551710483811472,7.476290179496232
7,ser_TRINITY_DN1038_c0_g1,7.178342094356942,7.942530568427527,8.219011715680482,7.490042219590875,7.259094964356744,7.289090199208378,7.1726153718127375
1,ser_TRINITY_DN1039_c0_g1,7.135078666200202,7.572401410842997,7.741953891331784,7.424715920217108,7.50467415085868,8.29148135767566,7.4575312357687285
1,ser_TRINITY_DN10401_c0_g3,8.374122989873362,8.181072477724689,7.53274966008646,7.563021376082528,7.809878936293781,8.10813914825488,7.622140857356765
