PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
4,Ec-26_000150.1,284.947762,3397.721026,2344.470393,1551.141289,603.920129,1892.363709,3689.234086,2088.738577,240
1,Ec-26_000240.1,241.689641,433.62175,1210.150933,747.9457219999999,1616.478165,549.966124,581.381993,461.655071,317.842135
11,Ec-26_000250.2,393.172884,316.408123,389.229757,327.49809,244.555166,299.232287,290.659201,340.154915,243.526865
1,Ec-26_000310.1,240,261.608035,240.152704,264.895832,249.859668,352.575694,372.442003,604.506654,240.146869
1,Ec-26_000340.1,240,358.840839,381.505,381.859823,254.742389,326.51619700000003,343.666417,397.265851,240
1,Ec-26_000370.1,297.021432,373.520559,501.389105,394.480583,251.559679,327.220099,361.935858,425.613829,240
9,Ec-26_000460.1,252.56156,287.54371100000003,256.597721,260.258213,242.413931,272.926808,271.737324,275.495308,240
1,Ec-26_000510.1,304.751087,353.937746,387.468977,305.99186199999997,245.271987,318.594834,353.704396,402.583025,240
11,Ec-26_000590.1,469.481478,240,240,240,240,240,240,240,240
1,Ec-26_000800.1,240.16806,307.641452,271.892447,274.197467,357.006885,279.474599,303.810703,314.078484,293.933744
1,Ec-26_000850.1,240,271.282216,253.554184,270.367366,261.444436,685.822238,291.372966,291.22469,240
1,Ec-26_000870.1,240,352.870589,377.3307,318.889479,242.407103,282.490912,420.653881,378.422661,240
1,Ec-26_000880.1,282.906372,350.623993,420.405037,430.307794,246.813848,404.9921,349.172137,488.354555,240
6,Ec-26_000930.1,240.143412,240.130164,242.920645,240.465081,358.086351,240.248846,240.010212,243.253249,372.080317
8,Ec-26_000940.1,472.327912,240.749932,255.32581,242.427652,249.19891,240.720432,240.146321,257.611253,274.182844
1,Ec-26_001040.1,240,240.539901,281.171927,242.051476,240,240.206424,240,240.461794,240
1,Ec-26_001100.1,240.452623,458.080452,493.356304,413.272109,249.476939,306.93735,480.087836,684.065096,240
