PS,GeneID,gamete,matSP
1,ser_TRINITY_DN114_c0_g5,8238,8148
1,ser_TRINITY_DN11404_c0_g1,4663,4251
7,ser_TRINITY_DN11410_c0_g1,1842,2834
8,ser_TRINITY_DN11412_c0_g1,3658,4680
7,ser_TRINITY_DN114204_c0_g1,4014,2888
1,ser_TRINITY_DN1143_c0_g1,5292,1649
1,ser_TRINITY_DN11431_c0_g1,4290,6661
8,ser_TRINITY_DN11436_c0_g2,2561,5588
8,ser_TRINITY_DN114394_c0_g1,697,3433
7,ser_TRINITY_DN11440_c0_g1,5769,3228
1,ser_TRINITY_DN11443_c0_g1,8056,8038
1,ser_TRINITY_DN11448_c0_g4,1314,754
7,ser_TRINITY_DN114489_c0_g1,7878,8205
7,ser_TRINITY_DN11449_c0_g1,7546,7813
1,ser_TRINITY_DN114498_c0_g1,909,2798
1,ser_TRINITY_DN11452_c0_g1,4507,4260
7,ser_TRINITY_DN11454_c1_g1,259,537
8,ser_TRINITY_DN11454_c1_g2,1288,1294
1,ser_TRINITY_DN11456_c0_g1,3438,5862
7,ser_TRINITY_DN11460_c0_g1,6822,4798
7,ser_TRINITY_DN11467_c0_g1,1206,3245
5,ser_TRINITY_DN11469_c0_g1,8167,7978
1,ser_TRINITY_DN114705_c0_g1,8060,8196
8,ser_TRINITY_DN11475_c0_g1,528,4925
