PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
8,ser_TRINITY_DN10295_c0_g1,12.392500373209598,12.464358788160744,15.439472416504392,14.180855439641151,12.825706452277785,12.490069255212319,12.128942781627753
1,ser_TRINITY_DN102983_c0_g1,12.047381250711707,11.807793951454268,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595
8,ser_TRINITY_DN103_c0_g2,21.950135352657853,20.059858174972227,17.5173465456387,18.523531061868308,20.67902635522282,23.058178874317026,16.547854014947074
1,ser_TRINITY_DN10309_c0_g3,26.461376863269983,38.2381574346882,29.663055995632007,32.98604341232819,19.571534661339157,19.798621037839983,14.27205274303595
1,ser_TRINITY_DN1031_c0_g1,12.52337220959275,13.80612349647793,13.85560751104043,15.362848075796363,16.241797806893178,15.82496951023919,12.223318902818498
2,ser_TRINITY_DN1033_c0_g3,12.460943904857288,12.74881421936958,13.565937674926861,15.02385356691152,13.418116373023452,14.077207890771522,12.651759956622636
1,ser_TRINITY_DN103441_c0_g2,13.05103526544925,14.587698619042005,15.305103544243012,19.315865007811585,18.480004816016688,17.54930317704951,14.844505633398507
7,ser_TRINITY_DN10350_c0_g1,11.962029760872523,12.569745900375235,12.604276079965878,14.643123164134078,14.536136109709485,14.492500543384498,13.036597964960029
8,ser_TRINITY_DN1037_c0_g2,12.366397515040507,15.97803845908502,17.35326173951168,12.920063622134373,12.069035172705398,12.271043191187944,11.95833876422641
6,ser_TRINITY_DN10372_c0_g1,16.305766571983053,12.938237090113939,12.72735341695201,13.168964917562807,13.554137228167642,13.661086669807787,13.306716537147697
7,ser_TRINITY_DN1038_c0_g1,11.993439560859928,15.652563336399568,17.232748257315198,13.37064714215434,12.33617242097402,12.465925356747489,11.969493932493553
1,ser_TRINITY_DN1039_c0_g1,11.813701557936868,13.75992634427961,14.59699409125043,13.069638288797437,13.439001711436754,17.672505764605084,13.219996879727317
1,ser_TRINITY_DN10401_c0_g3,18.187610370799128,17.00687949037095,13.571128563977279,13.715030951478017,14.94631171894926,16.580901573798695,14.000434225408867
5,ser_TRINITY_DN10421_c0_g1,14.250999175496434,13.06649914858605,13.102703785860383,12.711207653091032,13.007787898024784,12.752612673487736,12.476010079348285
