PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN10034_c0_g1,6.363256467347097,6.2737408922998155,6.445392546558923,5.9158783752214825,6.581995028203064,6.731109516125039,6.364064116661163
8,ser_TRINITY_DN10037_c0_g1,3.5024296467401674,3.8130997191620932,3.6844788901194745,3.2071505471210604,3.1385469689678795,3.817668072448558,3.1744039415921845
1,ser_TRINITY_DN10037_c0_g2,6.532180757254723,7.059743395347896,7.548867985360814,7.104153795017295,7.073944022181095,7.485972396027864,6.587841237232934
7,ser_TRINITY_DN10037_c0_g3,2.405880070078781,5.241990659790007,6.366579856573344,4.303673656054094,2.977378847768213,3.243857021182642,1.83641418401624
1,ser_TRINITY_DN10037_c0_g4,4.864670239312404,5.859568379510514,5.869622502544193,5.19094389304961,5.396831416335912,5.457309198127678,4.489119904007389
8,ser_TRINITY_DN10038_c0_g1,1.8966764055444982,4.1751115335803775,4.532458385144807,4.056102781130067,3.7618721265928654,3.6890968335329446,2.5219432225967937
7,ser_TRINITY_DN1004_c0_g1,2.8718941025356006,5.875766672870155,5.277910825876575,5.314481627837811,5.716581149230939,5.719551598416268,3.982826417670835
7,ser_TRINITY_DN10045_c0_g1,2.6520712372801754,6.220874848592895,5.565694849947434,4.443518535654709,3.4823373133733764,3.693264807177482,2.9104026460392434
8,ser_TRINITY_DN10049_c0_g1,1.5047370743851587,0.10403332645928316,0.03468831779053535,0,0,0,0
4,ser_TRINITY_DN10049_c0_g2,2.2001890315544403,0.16362367456801577,0.018622780648526648,0,0,0,0.03286678494933166
1,ser_TRINITY_DN1005_c0_g1,7.560575457917994,8.570129952468784,9.024267395846874,9.569520000330217,10.348459485901802,9.904594595920928,10.697694559955034
8,ser_TRINITY_DN10052_c0_g6,4.627277525247462,4.2900977551232,5.876953102496311,5.228502109235631,6.490392044808241,7.629922154971699,4.356617081677444
8,ser_TRINITY_DN10055_c1_g4,0.29930386511390333,3.4255818964081364,3.6214569256515605,4.6105198911530065,4.851626775637379,5.14326907966915,1.5109143348667395
2,ser_TRINITY_DN1006_c0_g1,2.5920177931078032,4.059943329429917,3.9879725239849506,3.809908292383426,3.534954666033524,3.8072149738510404,3.1879050910293394
8,ser_TRINITY_DN10060_c0_g1,3.4784788755039293,0.39737912505242357,1.253338243110964,0.4621036369813445,0.16516717141932447,0.18892245415848066,0
7,ser_TRINITY_DN10064_c0_g1,6.54687476349415,7.322426847526711,7.783018268956036,8.053356752991968,9.929632754965448,9.656900161036189,8.649260209152617
8,ser_TRINITY_DN10068_c0_g1,3.6106093003457578,3.3716579660847352,6.162947321377753,6.127887173361621,4.9367782681294266,5.010784358355317,4.510801189034614
1,ser_TRINITY_DN100695_c0_g1,0.5600100624507564,2.154701797832944,3.3776225659927266,5.511231988023248,3.0491508349895007,3.7745414511564443,4.643411078551026
8,ser_TRINITY_DN10078_c0_g1,2.1414179126512263,7.3582433297242025,8.150249562308504,7.950302421183552,9.028197112452448,9.997595759795018,7.332478507198266
