PS,GeneID,S1,S2,S3,S4,S5,gamete_female,gamete_male,holdfast_female,reptip_female,stipe_female,vegtip_female,holdfast_male,reptip_male,stipe_male,vegtip_male
8,ser_TRINITY_DN53974_c0_g5,18.224535,25.973686,48.638193,54.659586,65.530513,12.080666,5.740668,40.503622,30.737551,80.393585,106.183877,55.415148,41.289969,92.865759,85.532809
8,ser_TRINITY_DN54_c0_g2,245.601631,175.71035849999998,67.314273,31.152033,29.651053,222.816488,0.308522,1.940202,26.77883,0.689346,10.728533,2.328039,3.254572,0.542813,9.8309
1,ser_TRINITY_DN54018_c0_g1,14.795881,44.3784885,27.6389,20.742747,26.46612,19.144508,0.450691,6.591658,16.002666,9.125262,13.79406,9.600663,11.29349,13.837698,20.48542
1,ser_TRINITY_DN5402_c0_g1,1225.682198,1335.1927905,2438.842065,3515.897735,2261.729535,1382.830271,67.08561,2949.877405,4082.889591,2505.073774,3641.901103,4661.446995,3097.338605,4173.318076,4101.475737
8,ser_TRINITY_DN54050_c0_g2,8.065174,11.6316035,6.425589,16.195369,34.85611,1.172088,0,11.433056,7.059005,3.596124,9.789432,58.238843,9.750787,11.299046,23.677351
8,ser_TRINITY_DN5406_c0_g3,60.342254,46.444681,20.334955,16.784263,25.035493,19.428218,1.196328,5.019777,15.295319,2.765344,8.703107,5.437575,11.523463,5.053599,14.31485
2,ser_TRINITY_DN54119_c0_g2,10.438669,12.784915,10.339139,14.631669,11.493116,16.059927,2.798177,5.639988,15.482092,7.043718,7.411499,5.784667,7.27994,5.655904,5.864301
8,ser_TRINITY_DN5417_c0_g1,19.368982,26.401622000000003,19.494151,33.055982,34.817301,8.71151,84.317796,40.991428,16.264407,12.906854,18.106605,34.882852,25.389628,20.241164,48.899279
1,ser_TRINITY_DN542_c0_g1,0.26908,0.1745995,0.037083,0.124579,0.081918,0.073642,10.539556,0.482329,0.100509,0.25514,0.195756,0.47786,32.958047,0.217301,0.327836
8,ser_TRINITY_DN54240_c0_g2,53.39364,53.850515,6.540841,9.116693,17.951024,4.710929,0.91387,5.228097,7.478593,2.910604,4.734896,7.533222,4.034611,4.18319,2.866956
7,ser_TRINITY_DN5427_c0_g1,0,0,0,0,0,0,99.210213,0,0.207802,0,0,0,875.689736,0,2.283313
8,ser_TRINITY_DN5428_c0_g1,33.468443,30.0233075,33.098695,43.061289,41.736679,22.432344,3.183528,24.89483,28.989545,31.263319,31.649798,24.206662,33.500606,33.454045,31.482846
7,ser_TRINITY_DN5428_c0_g3,25.389981,31.6336735,26.857982,24.747288,19.780166,33.61792,1.84344,15.192333,36.677572,24.096158,37.557472,9.971135,23.443266,15.834868,26.606479
1,ser_TRINITY_DN543_c0_g1,7.104323,1.3474415,0.567714,0.541252,1.012776,33.507033,0,0,16.525496,0,0.070973,0,0,0,0
7,ser_TRINITY_DN5437_c0_g1,94.064679,42.812385000000006,11.122753,10.407841,14.807831,1.352804,0,12.012187,10.030247,11.389399,7.757902,19.030655,41.114989,26.946547,9.711673
7,ser_TRINITY_DN5439_c0_g1,2.487628,5.817031,3.340907,2.270626,1.09644,2.933843,149.97977,0.729364,1.328474,0.485469,0.930248,0.950552,39.925155,0.896566,1.143894
8,ser_TRINITY_DN54397_c0_g1,4.560018,12.324327,10.099147,8.539639,10.275618,0.701629,0.234354,2.38021,5.073266,3.065331,6.535429,3.156308,4.136411,6.081508,6.255824
8,ser_TRINITY_DN544_c0_g1,29.465018,24.931945,5.546713,6.466351,15.914881,0.545564,2.730549,2.921694,8.626454,4.296081,12.303127,5.200187,17.401989,9.782326,8.960447
7,ser_TRINITY_DN5447_c0_g2,28.13038,17.5596125,7.170816,12.563198,20.069479,6.254184,6.176011,13.276611,10.639581,11.30662,17.806418,23.619924,15.58937,25.302071,22.334783
8,ser_TRINITY_DN54474_c0_g1,6.751208,32.152774,13.867624,9.693675,14.931258,0,0.029731,0.187325,2.551617,0.782462,7.024272,0.016322,3.680794,0.65963,24.096108
1,ser_TRINITY_DN5448_c0_g1,8.368253,6.6788255,6.826128,8.310098,9.366581,14.082654,1.332898,1.771057,8.239511,0.803296,10.056499,10.258249,6.784039,7.29286,2.171668
7,ser_TRINITY_DN5449_c4_g3,32.427151,39.874349499999994,165.275854,147.366475,105.582102,55.652221,29.914876,51.75399,128.033927,47.128051,176.83034,70.747725,105.581794,81.520753,144.054851
1,ser_TRINITY_DN5450_c0_g1,18.830387,11.113847,9.886727,10.349491,15.189212,7.577285,10.526213,19.624459,11.113537000000001,16.148484,10.187589,40.109208,11.236696,32.972349,14.581506
8,ser_TRINITY_DN5451_c0_g1,19.088725,11.4445005,11.302632,10.234549,17.651769,6.227705,0.793082,8.495457,4.100793,7.31655,3.049789,12.884722,9.351136,9.865459,4.368245
7,ser_TRINITY_DN5454_c0_g1,1.198113,0.0934955,0.720063,3.035577,2.135887,1.348785,0,0,16.648013,0.375049,6.518254,0.154886,2.840262,0.128447,6.692761
1,ser_TRINITY_DN546_c0_g2,326.571206,893.098598,934.706691,523.444162,454.986337,185.117345,16.051403,38.715142,114.289426,48.040226,137.448069,32.680177,123.086457,48.833395,498.754383
1,ser_TRINITY_DN5460_c0_g1,0,0.0352715,0,0,0,0,12.317546,0,0,0,0,0,61.905354,0,0.041345
7,ser_TRINITY_DN5461_c0_g1,0.196152,0,0,0,0.15682,0,66.060077,0,0.2349,0,0.313248,0,18.888118,0,0.201734
1,ser_TRINITY_DN54622_c0_g1,114.481408,237.7264895,370.123889,210.551504,183.922772,71.653651,0,9.911526,34.608488,6.328884,39.249752,5.969475,18.003371,9.155887,123.395079
1,ser_TRINITY_DN54633_c0_g1,9.849419,18.7020505,5.726816,5.209635,9.203204,5.2458,0.067378,5.927295,3.878186,4.287705,3.95043,8.880462,11.754057,10.566289,3.507512
8,ser_TRINITY_DN5466_c0_g1,72.150676,94.090353,76.018706,79.935079,73.787492,25.994197,122.250266,47.000075,39.333292,48.52015,31.276349,58.198665,86.046719,67.40993,48.394196
1,ser_TRINITY_DN54674_c0_g3,25.249206,13.6174495,42.536562000000004,68.33179,53.747408,39.179788,2.416369,81.142802,52.353142,75.190482,47.796011,117.3012,62.068155,119.82244,54.276816
8,ser_TRINITY_DN5468_c0_g1,6.680005,27.647751,85.342972,5.158806,4.062468,0.800508,0.230267,1.724909,3.147452,3.122494,3.541986,1.573367,5.553315,4.77515,24.613822
3,ser_TRINITY_DN547_c0_g2,49.470559,103.1667835,226.954938,114.920986,102.190829,138.790224,1.837071,19.037369,107.804932,24.865915,122.270089,19.547389,51.416231,28.75596,188.332981
8,ser_TRINITY_DN5472_c0_g1,6.224597,5.609179,4.837965,6.05067,10.214795,1.771117,105.485283,6.286882,2.947699,4.34029,3.563213,7.680688,14.778934,10.74967,2.694227
8,ser_TRINITY_DN5474_c0_g1,5.78432,6.883854,6.340947,4.948232,11.346195,0.06854,0.012819,3.133703,4.376423,6.550746,3.837475,2.975779,2.4215970000000002,6.451945,4.681703
2,ser_TRINITY_DN5474_c0_g2,6.147242,5.286975,2.217329,1.561933,2.93714,3.286936,0,1.31113,11.088996,4.215598,5.395515,2.466182,9.133131,6.12459,3.895533
7,ser_TRINITY_DN54801_c0_g1,132.053847,118.6347105,173.936634,197.230881,184.609734,64.43566,78.754231,128.732477,230.90824,151.038342,149.151261,129.800729,304.755252,91.507538,99.343509
7,ser_TRINITY_DN54810_c0_g3,8.77366,14.274791,9.66377,3.948781,4.754649,2.840647,0.142506,9.648496,3.074885,9.09491,2.70785,9.257041,9.742474,15.117381,7.579365
8,ser_TRINITY_DN5482_c0_g2,14.927653,22.5938515,17.418477,23.707181,22.144657,14.699646,1.939689,17.943265,10.533336,15.273898,12.467853,19.165121,10.909952,18.512709,13.559169
8,ser_TRINITY_DN5482_c0_g4,41.094758,35.501521499999996,15.471852,15.393816,19.764436,15.579276,1.669276,5.896226,10.439669,5.230635,7.966101,6.448523,14.96142,10.19496,6.933329
1,ser_TRINITY_DN5483_c0_g1,6.303499,15.3899835,40.125377,35.119455,30.38241,3.462382,0,23.167299,10.000464,20.600974,12.88492,34.132715,20.214659,25.380065,28.228413
8,ser_TRINITY_DN5485_c0_g4,9.311584,16.286572500000002,16.655411,17.733987,23.644706,5.15343,24.192004,10.96291,17.433724,12.712875,20.28079,10.96996,18.168182,21.464404,21.429716
8,ser_TRINITY_DN54857_c0_g1,20.580941,6.6781175,7.056646,8.431967,13.372393,38.757237,0.647576,6.321532,17.557301,9.534518,11.657171,9.307814,3.800773,12.550131,8.478101
2,ser_TRINITY_DN5487_c0_g1,132.331481,63.9222485,55.101252,65.231563,77.516475,140.836032,2.313314,40.663216,86.012601,49.822938,47.615995,42.768482,36.919942,57.061797,33.718637
8,ser_TRINITY_DN5489_c0_g1,11.5644,4.8697245,6.552076,12.565782,16.133758,10.094015,0.718049,12.209033,11.765683,5.934719,5.148175,7.601172,8.884202,6.317631,3.829605
8,ser_TRINITY_DN54943_c0_g1,19.766781,35.2519355,56.339526,49.972242,61.740093,13.38708,18.98184,14.9942,58.546706,13.436706,48.382976,20.064431,35.660735,34.687479,36.27433
2,ser_TRINITY_DN5495_c0_g2,11.736015,15.609365,10.817807,7.591532,14.376316,4.135218,0,7.084317,9.724385,7.559908,8.773451,10.562876,7.593344,14.652678,6.722684
8,ser_TRINITY_DN5497_c0_g1,6.460145,12.812186,13.501142,12.20958,17.870969,8.909147,0.222528,5.246984,11.335231,8.661091,12.123799,6.859323,12.853744,12.478532,12.02681
8,ser_TRINITY_DN54985_c0_g1,29.951732,33.53313,29.455594,27.273242,38.451887,13.245047,0.309556,17.851463,15.626561,15.422518,13.883882,17.410718,19.237008,15.916523,15.010574
8,ser_TRINITY_DN54987_c0_g1,6.702707,18.1249205,10.021707,1.785938,1.42593,5.361454,0,1.648318,4.194522,2.12789,3.268523,0.717573,6.131398,1.187713,1.015953
1,ser_TRINITY_DN5503_c0_g1,64.867017,85.153764,56.346794,65.827313,61.564155,46.20236,13.045624,52.066778,60.309463,46.624395,56.245519,41.86317,65.15523,36.833308,41.495258
1,ser_TRINITY_DN5504_c0_g1,3.075144,0.8449845,0.103938,0.012131,0.009749,19.728419,4.490369,0,3.256341,0,0.013628,0,6.510417,0,0.01282
8,ser_TRINITY_DN55041_c0_g5,15.74347,35.2801175,26.646786,41.658818,51.280696,7.693441,0,15.920845,11.899467,12.99879,6.472998,16.082938,4.334991,16.517276,2.912623
5,ser_TRINITY_DN5505_c0_g1,5.29588,4.443388000000001,6.853718,6.609799,6.367185,3.72468,0.060877,4.245357,4.416646,4.687341,5.010665,9.957793,11.463165,10.990217,5.595412
8,ser_TRINITY_DN5509_c0_g1,13.491691,16.3721975,22.201461,15.059322,16.604268,6.628131,4.241838,8.737803,13.432093,12.571151,17.074936,14.251593,34.044575,16.098768,17.990752
7,ser_TRINITY_DN55136_c1_g1,3.155142,0.729939,1.328761,4.44105,5.23165,2.515174,0,4.117805,5.917726,2.242554,2.298267,2.22981,5.941856,2.630435,1.041359
8,ser_TRINITY_DN5519_c0_g1,87.169837,132.3884415,179.308473,130.392484,107.405088,3.60656,3.392005,184.127139,65.655167,162.201385,67.62481,103.721177,63.776988,97.424342,56.962041
1,ser_TRINITY_DN55192_c0_g2,23.82141,33.399199,4.302722,1.906303,2.546999,0.692753,0.287519,0.281036,0.079428,0.110975,0.104499,0.083451,7.592941,0.077637,0.884971
1,ser_TRINITY_DN55223_c0_g1,18.026438,31.685581999999997,58.017565,14.106286,26.897155,152.85762,1185.330862,11.815929,39.3967,3.713905,6.916194,9.464185,101.531583,5.832586,8.973334
8,ser_TRINITY_DN5525_c0_g1,78.687844,100.496376,29.938377,31.354418,44.082124,11.447563,1.131263,9.254786,15.468696,10.028388,13.032462,32.804151,75.523373,45.794298,31.611386
8,ser_TRINITY_DN5526_c0_g1,14.784368,15.1882485,13.180571,13.019203,16.589982,7.961043,3.978634,5.508557,9.837419,6.220528,12.40648,6.247638,12.21108,9.985548,11.328802
8,ser_TRINITY_DN5526_c0_g2,83.872066,82.885576,47.967665,77.372366,62.504412,40.668764,0.380548,35.203469,31.053441,28.937791,30.514528,23.098359,23.299826,35.982213,27.557866
8,ser_TRINITY_DN5528_c0_g1,2.944647,2.922296,3.66363,3.951635,6.534001,6.618565,0,1.989273,3.899106,1.453648,2.441709,1.061666,4.180952,1.158079,1.686256
1,ser_TRINITY_DN5531_c0_g1,4.814689,8.664569499999999,11.978038,9.404039,13.245655,0.517783,8.203303,2.584023,11.026983,3.891041,8.12306,4.182725,24.036909,8.043114,10.576237
7,ser_TRINITY_DN5534_c0_g1,116.607075,20.331978999999997,6.120918,1.615087,0.725461,94.943071,0.727816,0,23.650491,0,0,0,2.488853,0,0.10363
8,ser_TRINITY_DN55361_c0_g2,8.410066,8.2400415,5.715336,6.62918,12.103114,2.111175,0.26591,3.109327,5.213602,4.324002,5.360985,3.493062,8.432703,6.863157,5.009271
7,ser_TRINITY_DN5537_c0_g2,35.010003,45.606698,13.291822,5.6942,7.144916,12.338026,0,1.300776,4.004138,2.490023,0.891085,0.948495,12.887597,2.493678,1.923767
8,ser_TRINITY_DN5538_c0_g1,3.53625,4.707746500000001,3.282678,3.752624,6.246951,0.497217,0.17906,2.060018,2.735981,2.410555,3.871009,3.146631,7.044909,4.686493,2.876504
5,ser_TRINITY_DN5543_c0_g1,37.366357,54.290034000000006,62.906641,63.190287,52.182911,68.428261,3.014328,12.038582,89.784273,17.46414,91.724241,17.839694,52.73031,24.89351,84.251387
1,ser_TRINITY_DN5544_c0_g1,13.485317,13.643744,15.003039,15.366441,16.789292,33.180061,2.840327,17.489062,33.553467,32.278366,16.169048,21.332489,17.216548,65.149564,23.348441
1,ser_TRINITY_DN5545_c0_g1,8.20445,11.112412,7.734352,9.089956,11.650397,5.754384,0.538845,5.327468,8.675241,6.445455,6.48149,6.084396,11.864512,7.852754,7.696311
8,ser_TRINITY_DN55456_c0_g3,4.368823,3.2606615000000003,5.095679,4.410479,5.694615,0.851344,0.183612,4.477572,1.475309,4.497715,3.328965,4.999238,4.614892,8.675905,7.466185
1,ser_TRINITY_DN5546_c0_g1,511.945116,753.3005875,2689.889244,443.650334,303.211424,653.765372,4.509875,68.886785,156.217052,65.679386,247.652571,53.347627,160.428713,55.076374,841.309003
2,ser_TRINITY_DN555_c0_g1,10.154901,6.081262,6.52111,3.928504,5.79331,6.422215,0.313561,5.450479,10.142785,2.885923,9.928748,8.632197,6.073161,12.966759,8.521945
8,ser_TRINITY_DN5551_c0_g1,6.384598,1.249527,2.602175,2.525124,2.391659,9.115093,0,0.215911,2.328871,0,1.741185,0.047254,0.789753,0,1.384602
8,ser_TRINITY_DN55537_c0_g1,15.446304,8.541856,6.25057,5.692962,8.943771,6.231243,0.155814,2.580589,5.138305,1.690625,4.858688,3.049587,3.408412,3.275545,3.282973
1,ser_TRINITY_DN55537_c0_g5,25.751131,19.115079,14.074587,13.859748,17.220252,23.443082,0.707281,10.611424,10.923677,5.158411,11.373011,8.902111,9.548916,9.46506,10.503618
1,ser_TRINITY_DN55572_c0_g2,105.882394,74.0478415,137.768949,91.951159,73.688397,285.62607,0.576746,56.115283,243.943308,82.614443,474.568648,41.031544,135.126287,78.852953,319.243823
7,ser_TRINITY_DN55592_c0_g1,239.596117,186.182174,141.852083,183.130946,163.703779,405.681109,24.545139,162.274396,177.950706,127.056627,112.139144,138.942595,76.739667,139.682604,66.803658
8,ser_TRINITY_DN5566_c0_g1,5.979082,8.769133,9.37415,8.362867,10.129162000000001,2.783297,5.4403,2.712929,4.900269,2.980464,4.466588,1.928692,15.308249,3.876428,5.084576
8,ser_TRINITY_DN5567_c0_g1,96.658778,36.451539,43.260942,119.136566,130.696729,509.358255,31.538264,141.344238,97.633524,71.67456,44.246416,223.519444,47.405944,77.660204,32.543166
8,ser_TRINITY_DN55677_c0_g3,22.98174,39.0009785,18.583375,17.729538,15.506619,15.00738,4.010832,6.783957,10.273357,5.556057,8.788401,8.134612,21.759256,8.956418,10.287845
8,ser_TRINITY_DN5569_c0_g2,545.914426,392.551132,221.039941,525.377566,478.555291,587.813264,8.280791,1057.113818,722.247077,1228.946516,767.396009,1054.503886,543.652829,1234.051977,444.795429
2,ser_TRINITY_DN557_c0_g1,0.318404,0.012282,0,0,0,0,26.507893,0,0,0,0,0.004213,28.931619,0.008065,0.093243
8,ser_TRINITY_DN5571_c0_g1,0.122511,0.444333,0.251392,0.106571,0,0,9.568402,0.123938,0.258615,0,0,0,20.948594,0.107716,0.219257
8,ser_TRINITY_DN5572_c0_g1,7.994433,56.3183365,77.21945,26.272901,22.046035,19.501847,19.267222,4.27737,14.929655,6.461499,18.783231,5.618665,16.382014,9.457812,42.062388
8,ser_TRINITY_DN5572_c0_g3,0.557618,2.9888895,17.830766,5.479638,8.358206,0.160944,7.6307,7.948395,3.929383,7.166616,2.470273,18.453928,5.409842,7.552173,1.01033
1,ser_TRINITY_DN5576_c0_g3,42.127695,84.808294,80.531063,51.134755,51.81533,38.383048,5.113703,11.377873,16.598697,10.753356,19.015546,22.535841,52.18506,21.20388,43.593657
1,ser_TRINITY_DN5578_c0_g2,47.820854,64.87827,35.548932,34.510853,45.364541,47.30274,0.133608,36.363132,29.979884,15.526123,28.759185,43.170729,22.477833,26.764764,24.882536
2,ser_TRINITY_DN558_c0_g2,4.410793,4.891517,13.940887,14.093206,11.323748,6.143355,0.400191,2.656659,9.528714,2.372043,5.553873,2.167842,4.737986,3.959937,8.203365
8,ser_TRINITY_DN5583_c0_g1,31.985117,26.7153765,24.639892,28.036864,31.138101,49.335125,4.816162,10.8161,23.446847000000002,9.567606,13.173155,10.31923,20.935334,15.912182,16.247048
7,ser_TRINITY_DN55865_c0_g1,0,0.040981,0.064326,0.069349,0,0,20.252725,0,0.152703,0,0,0.167782,65.311861,0.151767,0.538389
2,ser_TRINITY_DN5591_c0_g1,4.463127,7.0743785,8.916415,13.410329,13.378757,0.962642,1.398368,7.58409,12.614818,12.724163,11.508778,17.359806,24.759107,19.137471,14.25612
8,ser_TRINITY_DN55913_c0_g2,153.101773,201.327523,63.100539,59.177971,92.741911,47.56899,3.866995,75.146183,37.035049,60.594764,45.001286,87.893707,53.227591,107.086858,33.695022
1,ser_TRINITY_DN5592_c0_g2,53.904235,46.3397395,24.324954,26.828047,45.592407,98.841082,0.689662,6.795276,29.703328,7.148508,9.424961,6.380409,11.223033,11.236766,13.648112
1,ser_TRINITY_DN5593_c0_g1,7.748402,17.9206265,28.977473,30.074024,34.337847,5.678332,55.297784,7.70098,10.018908,7.949216,11.634031,16.600809,37.269751,14.327035,14.982923
8,ser_TRINITY_DN5594_c0_g1,84.142423,117.4687645,48.601394,37.588115,72.55995,18.935524,0.696232,63.125431,24.60995,56.164622,47.510968,80.88951,29.433394,110.956642,42.931229
8,ser_TRINITY_DN5594_c0_g4,130.609435,187.1823585,124.22666,126.100364,133.212747,58.768435,4.072231,259.681682,69.223467,183.779127,170.435775,249.962063,127.571035,281.900455,231.644836
8,ser_TRINITY_DN5599_c0_g1,6.49078,13.0793765,11.104077,9.443251,14.650045,2.472853,1.127632,3.037451,7.000962,1.978306,6.340113,3.689818,10.848902,5.910665,6.121499
7,ser_TRINITY_DN560_c0_g1,15.136792,29.9723945,6.283319,1.766123,2.341407,1.10868,0.061928,1.135839,1.319954,0.995817,1.412065,1.266877,15.422044,1.923821,1.941609
8,ser_TRINITY_DN5600_c0_g2,1.580198,1.2611095,0.874932,1.634231,2.168896,0.31714,1.007409,2.532326,1.033828,0.888888,0.716511,3.550719,18.662651,6.035484,1.799787
7,ser_TRINITY_DN56044_c0_g1,8.680992,8.309657999999999,10.349377,11.812972,14.360342,5.191722,2.407054,8.480175,8.584953,12.277326,11.845339,13.084423,18.888002,24.922183,15.690272
1,ser_TRINITY_DN5610_c1_g1,9.988915,12.667644,18.245182,11.411316,10.304399,12.738504,0.135233,2.102115,6.47744,2.606601,6.701048,4.707883,6.387282,7.609751,21.070695
1,ser_TRINITY_DN56110_c0_g1,42.758327,31.4573715,15.87109,21.760084,29.431881,20.193534,0.464688,34.360181,28.508832,27.567414,25.274866,33.483976,11.607279,31.029751,23.585202
2,ser_TRINITY_DN5612_c0_g1,12.659509,30.839359,20.49979,11.700377,16.435973,9.643782,41.325469,2.901774,6.407313,3.356729,8.683745,5.281334,26.092255,6.821728,9.685761
1,ser_TRINITY_DN5612_c0_g2,7.783075,14.670329,11.157031,11.741081,15.984302,4.913938,0,4.701204,5.59577,5.938684,7.501851,4.452988,3.120525,5.617403,5.089969
8,ser_TRINITY_DN5613_c0_g3,2.207636,1.635879,2.544925,3.545997,4.240743,1.384798,0,158.521115,5.234425,320.182739,10.545169,173.476614,0.41883,240.919799,4.000201
8,ser_TRINITY_DN56138_c0_g1,8.921971,30.44317,16.413534,17.96243,30.356483,48.028705,4.244192,18.53035,43.78544,22.002556,42.214388,16.823185,52.301675,42.344071,32.896764
1,ser_TRINITY_DN5616_c0_g2,98.235929,134.03634449999998,85.884121,90.134293,103.120534,42.788874,8.430372,38.473267,49.178808,49.109887,39.696249,34.5852,80.154636,44.039364,23.592207
8,ser_TRINITY_DN5617_c0_g1,0.02667,0,0.047239,0.052429,0.068031,0,17.167518,0,0.010917,0.010153,0.010725,0.048246,26.990152,0.044751,0.210246
2,ser_TRINITY_DN56173_c1_g2,16.407165,52.3298255,46.930174,117.535227,143.617099,9.679785,3.033223,18.478748,17.588998,15.338552,22.171453,18.093705,23.11488,23.332617,40.805754
1,ser_TRINITY_DN56178_c0_g1,42.916202,41.833962,29.993318,29.012835,41.383905,32.431681,160.182929,37.763386,27.371469,38.732903,28.773549,37.255856,64.003474,35.70111,27.390853
1,ser_TRINITY_DN5619_c0_g2,6.160796,6.0203045,7.917693,9.689714,10.490358,2.506004,2.117399,13.278021,5.987637,11.10182,8.167583,14.061239,10.059982,22.046902,16.82124
7,ser_TRINITY_DN5619_c0_g3,23.549544,17.5385375,38.826274,65.293204,65.681978,81.873285,153.190346,22.448203,73.192133,25.799209,43.789031,20.317566,57.816926,34.919519,27.277475
8,ser_TRINITY_DN5619_c0_g4,0.224538,0.144606,0,0.24179,0.206145,0,617.602014,0,0,0,0,0,3.035061,0,0
2,ser_TRINITY_DN5620_c0_g1,69.451865,48.576745,55.118611,45.633253,57.898053,94.210228,5.608882,26.214845,37.980565,22.399994,55.75826,16.206297,23.489966,23.636266,35.819197
8,ser_TRINITY_DN5620_c0_g3,2.562165,5.2676680000000005,7.348112,7.723482,10.597541,0.734356,0.302037,4.437362,4.802418,2.931442,5.037981,4.647989,7.645387,5.002595,3.951386
4,ser_TRINITY_DN5621_c0_g1,102.961289,82.8262625,128.518726,246.836469,272.778638,174.889584,50.622763,245.258976,180.312954,209.489514,181.658711,167.996416,150.70468,152.338843,107.874321
1,ser_TRINITY_DN5623_c0_g1,14.425537,16.4869625,19.122696,24.39149,24.079229,13.200033,5.30404,16.359752,12.358566,20.795589,18.815599,18.886586,11.752459,21.669384,17.370396
7,ser_TRINITY_DN5624_c0_g1,6.000306,14.383365,26.446492,24.843958,32.029569,285.296362,0,66.530756,44.67499,74.77497,23.667384,108.28012,5.464289,96.179294,26.550237
1,ser_TRINITY_DN5625_c0_g1,69.361462,55.444841999999994,60.790893,60.447114,56.183246,94.305995,6.348917,26.155962,39.860647,32.564231,44.033084,18.437257,30.403812,20.28854,21.977807
7,ser_TRINITY_DN5629_c0_g1,1.191525,6.233441,5.679676,3.395523,2.749926,0.381103,0.027802,1.75057,3.989279,3.354955,6.270845,1.928345,15.751884,12.117758,18.055647
8,ser_TRINITY_DN5630_c0_g3,28.838325,17.7534915,10.740088,7.645889,13.883126,11.727371,0.132187,14.337299,6.290124,7.177099,4.77998,11.845237,8.771654,11.794891,5.568122
2,ser_TRINITY_DN5631_c0_g1,5.718574,6.0022365,7.070544,4.59202,9.544574,1.82957,0.092484,6.54729,6.593113,10.2376,5.617339,7.966634,6.656503,15.532689,7.44191
8,ser_TRINITY_DN5634_c0_g1,5.092052,3.5907015,3.856349,2.118414,3.388049,5.101892,0,24.114365,2.253062,6.097704,2.022336,27.102115,1.407795,7.649855,1.963262
8,ser_TRINITY_DN56348_c0_g2,26.92841,47.1820685,37.850871,33.083818,29.682702,46.301235,0.674626,7.158567,45.931626,6.602855,18.189253,6.612355,21.983367,7.616055,36.445424
1,ser_TRINITY_DN5640_c0_g1,5.703552,9.7550045,10.940622,8.751925,17.113458,3.264375,0.145252,5.083046,9.006114,7.408042,6.718019,8.565402,7.016519,12.867176,9.590847
1,ser_TRINITY_DN5643_c0_g1,2.3171,3.7930375,4.238715,3.594728,2.657852,1.614901,0,0.869161,2.767856,1.247124,3.12198,1.217302,2.570955,1.768404,3.503525
1,ser_TRINITY_DN56456_c0_g1,11.113542,20.5533785,15.026608,13.008384,18.874647,1.871293,1.765797,6.740091,8.241667,7.711246,8.765711,8.853321,17.069692,14.497858,12.283224
8,ser_TRINITY_DN5646_c0_g1,3.472289,7.3102825,7.561859,6.531421,7.680729,0.381253,0.411965,1.324799,2.405785,1.532391,2.906405,2.654218,6.913415,4.432459,3.73589
1,ser_TRINITY_DN5647_c0_g1,7.894828,4.624228499999999,1.715148,2.835633,3.891368,197.443383,4.185069,7.484867,11.626951,2.97882,2.827327,14.379602,3.439991,6.39008,1.422848
8,ser_TRINITY_DN5647_c2_g2,15.546035,12.113065,5.474714,8.055896,11.474703,4.411439,17.825896,9.443796,16.099297,10.715885,15.591822,11.929953,13.873117,22.67672,7.47245
7,ser_TRINITY_DN56481_c0_g1,3.30457,9.108275,3.218457,1.660478,4.84872,0.914153,2.460905,9.951309,3.689336,11.215091,5.409364,11.236492,32.927941,19.274942,4.4746
5,ser_TRINITY_DN5650_c0_g1,88.367454,96.2309745,75.556292,70.25874,69.925582,105.958043,9.208039,14.865253,86.246883,19.016476,41.673818,36.340705,50.367349,37.043117,23.401551
1,ser_TRINITY_DN5651_c0_g1,0,0,0,0,0,0,6.309568,0,0,0,0,0,32.973972,0.051713,0.119247
8,ser_TRINITY_DN56518_c0_g1,32.133635,34.142519,29.341012,39.675569,59.655929,24.448355,6.169617,19.304107,20.956639,13.685544,16.696749,13.459833,24.717382,12.459258,11.232726
8,ser_TRINITY_DN5653_c0_g3,0.341852,0.916098,1.379339,0.830239,0.336717,0.278221,131.930032,0.050259,0.046117,0,0.048733,0.090253,177.967682,0.304654,0.834668
7,ser_TRINITY_DN5655_c0_g1,29.294696,20.434053,10.517479,9.403813,15.158233,16.682588,1.092895,58.807318,12.062002,8.579566,6.218515,16.279317,15.347814,13.384037,7.090049
8,ser_TRINITY_DN56579_c0_g1,13.88655,28.831649,11.957516,8.086191,13.439546,5.429837,0.155763,3.189959,6.717654,4.898164,6.422631,4.390625,7.599882,7.151773,8.728167
8,ser_TRINITY_DN56579_c0_g2,0.296662,0.090292,0.039807,0.082484,0.067726,0.332171,16.060204,0,0.043556,0.016644,0.038008,0.095626,45.583662,0.088734,0.146203
1,ser_TRINITY_DN56579_c0_g3,18.011467,8.6432865,3.088419,6.070707,10.681352,5.944652,0,9.29349,2.874437,1.179968,1.417743,8.965636,0.386597,1.078313,0.788608
8,ser_TRINITY_DN566_c0_g1,0.027493,0.0057345,0.015743,0.00685,0.011953,0.017627,14.401795,0.010623,0.017547,0,0.008312,0.021121,26.435873,0.134845,0.077512
6,ser_TRINITY_DN5660_c0_g1,32.288956,38.657209,57.734654,54.430014,72.682818,63.418987,53.125156,33.192198,41.377427,30.340687,37.403636,32.557595,42.593791,30.760972,34.437605
1,ser_TRINITY_DN5660_c0_g2,3.689037,3.8258105,5.659226,7.475491,11.508306,0.34578,0,2.977331,4.211898,2.394845,2.383885,4.001153,2.930356,5.199463,3.728553
