PS,GeneID,S1,S2,S3,S4,S4.5,S5
5,dis_TRINITY_DN2573_c0_g3,145.497232,147.320531,225.6820685,212.033515,204.275269,167.053295
1,dis_TRINITY_DN2573_c0_g4,134.613907,140.800446,166.95511,169.174329,160.186777,188.776046
8,dis_TRINITY_DN25743_c0_g1,207.883767,202.836635,215.6373365,206.543072,200.5652845,206.982755
1,dis_TRINITY_DN25765_c0_g1,230.698125,303.308181,217.4279375,231.003901,216.049286,194.765072
2,dis_TRINITY_DN2579_c0_g1,262.446919,300.12253699999997,181.741121,177.668432,179.0308955,177.08766
8,dis_TRINITY_DN25790_c0_g1,278.214974,391.882335,294.5030485,272.96394799999996,246.2622765,196.911764
1,dis_TRINITY_DN25845_c0_g1,312.52338299999997,240.658932,250.5246575,255.684282,257.775492,257.875658
8,dis_TRINITY_DN25869_c1_g4,216.552553,256.658665,187.7201565,189.685629,188.950664,189.981346
1,dis_TRINITY_DN2590_c0_g1,326.32935399999997,360.061011,312.440453,297.682464,303.8477185,238.556592
1,dis_TRINITY_DN25998_c0_g2,174.80616700000002,177.52575000000002,164.4405495,160.153327,157.402857,159.978956
7,dis_TRINITY_DN26049_c0_g1,150.802733,153.804212,166.97555599999998,211.862471,195.267297,204.164327
1,dis_TRINITY_DN26058_c0_g1,303.672277,328.079833,244.861922,281.23620600000004,285.68868,237.468067
1,dis_TRINITY_DN2606_c0_g1,212.113782,187.968138,215.2454345,443.829563,710.5464195,294.159087
8,dis_TRINITY_DN261_c2_g2,233.015543,331.779755,255.137358,230.282074,179.868063,232.387561
8,dis_TRINITY_DN261_c5_g1,194.579215,208.020081,362.028319,314.60231,317.826848,242.972562
4,dis_TRINITY_DN2615_c0_g1,165.684646,170.046714,174.65581450000002,200.551149,211.9191945,203.575609
7,dis_TRINITY_DN26152_c0_g1,178.716255,177.802066,174.9175055,182.100325,172.888281,179.773474
1,dis_TRINITY_DN2617_c0_g1,512.662636,353.748491,514.287276,383.912483,381.723398,347.905522
7,dis_TRINITY_DN26198_c0_g1,136.618229,134.565869,130.277062,130,130,130
1,dis_TRINITY_DN26198_c0_g2,319.805705,329.815091,333.3869595,475.797378,378.223224,299.690343
8,dis_TRINITY_DN262_c0_g1,335.09840199999996,336.822668,399.981226,461.002789,437.238282,462.609691
1,dis_TRINITY_DN2621_c0_g2,168.025963,154.348534,254.97358050000005,270.71108000000004,255.6995095,229.392217
8,dis_TRINITY_DN2622_c0_g3,336.67807400000004,695.075704,332.6184515,302.899163,272.73744650000003,240.347678
1,dis_TRINITY_DN2625_c0_g2,287.993293,317.117147,273.02177900000004,266.728922,301.81958099999997,252.089977
1,dis_TRINITY_DN2626_c0_g4,152.369505,140.429926,344.44221849999997,410.268447,274.17987500000004,557.495552
7,dis_TRINITY_DN2630_c0_g1,196.514876,174.023001,226.5368725,203.127706,173.36084599999998,188.87933
8,dis_TRINITY_DN26386_c0_g1,196.785783,194.759871,211.209968,187.396596,180.545085,179.720051
1,dis_TRINITY_DN26406_c0_g1,160.170022,137.458503,138.7357705,143.896261,147.9258575,152.946492
8,dis_TRINITY_DN26457_c0_g1,209.788099,204.452046,177.0251535,175.591452,163.784668,195.510002
8,dis_TRINITY_DN26461_c0_g1,194.402812,306.519008,195.5780215,192.859681,175.4886685,176.593352
2,dis_TRINITY_DN26474_c0_g1,222.056903,326.972807,341.1555445,360.861359,462.581969,325.417199
8,dis_TRINITY_DN26505_c0_g1,1434.986461,1350.16521,407.3565965,410.050763,356.96360849999996,446.279392
1,dis_TRINITY_DN26512_c0_g1,419.345198,432.055355,372.6187045,371.796785,418.864491,456.447115
1,dis_TRINITY_DN26558_c0_g2,171.71111,191.42484,165.77101,157.108945,161.3141545,150.076423
1,dis_TRINITY_DN2659_c0_g2,184.061037,183.384206,190.0536925,205.357601,169.8804045,184.264135
1,dis_TRINITY_DN2663_c0_g3,232.947736,273.562506,206.4046035,193.049155,212.276935,216.625674
8,dis_TRINITY_DN26640_c0_g1,165.999113,208.601345,185.0907985,175.11432,155.801157,154.119532
1,dis_TRINITY_DN2667_c0_g1,369.043786,210.440724,133.118022,156.909493,179.2457935,131.637787
8,dis_TRINITY_DN26723_c0_g1,204.073796,185.093021,166.83550200000002,158.085587,163.51169,157.547813
2,dis_TRINITY_DN26729_c0_g1,205.0353,205.599523,197.09696,202.886555,201.3748545,173.065585
8,dis_TRINITY_DN26731_c0_g1,1013.901969,976.23325,1209.193074,1992.188091,2379.330525,2868.372951
7,dis_TRINITY_DN2674_c0_g1,130.122842,130,130.119849,131.600183,130.357172,130.878723
1,dis_TRINITY_DN26788_c0_g2,172.152005,262.496109,596.5997689999999,714.213678,717.2697000000001,681.799988
1,dis_TRINITY_DN26838_c0_g1,286.810873,342.445467,465.4217785,362.693771,395.655109,355.392402
8,dis_TRINITY_DN2684_c0_g1,206.711914,242.606003,236.6134485,205.318297,195.2310345,177.949505
2,dis_TRINITY_DN2688_c0_g1,230.446732,282.334568,215.7828095,214.000623,214.302143,229.575203
1,dis_TRINITY_DN26896_c0_g1,165.77517,158.271984,179.2801895,179.737087,202.21162500000003,169.670789
1,dis_TRINITY_DN26912_c0_g1,256.306285,318.127755,203.479968,218.398825,212.0703475,195.72325
6,dis_TRINITY_DN2692_c0_g1,243.846254,278.998656,215.421563,234.14971,236.2102885,201.541666
1,dis_TRINITY_DN2693_c0_g5,270.735863,229.725332,417.1033645,255.39249,235.4301045,219.81302
1,dis_TRINITY_DN26988_c0_g1,212.876524,249.580335,274.1498695,293.993429,285.48462600000005,224.333447
1,dis_TRINITY_DN27_c0_g1,1837.997524,2168.87464,2773.7869094999996,2295.994704,1865.14462,2223.073336
1,dis_TRINITY_DN2701_c0_g1,257.796544,238.260285,196.7437315,231.861205,203.225537,271.87181499999997
1,dis_TRINITY_DN271_c0_g1,235.589108,201.142823,224.742537,229.499039,204.6089585,198.317426
1,dis_TRINITY_DN2711_c0_g1,143.971948,160.021969,313.79067599999996,339.834182,254.170313,284.654882
8,dis_TRINITY_DN27213_c0_g1,280.576286,172.625778,193.2553245,204.764194,188.2738165,189.591373
2,dis_TRINITY_DN27243_c0_g1,217.583397,186.665669,179.242396,239.157493,240.3300545,178.420322
1,dis_TRINITY_DN2726_c0_g1,175.177744,178.82586,200.3119475,222.475574,229.9411925,195.422085
7,dis_TRINITY_DN27354_c0_g2,131.863925,131.416434,133.5123045,135.338844,134.92895349999998,139.647275
1,dis_TRINITY_DN27359_c0_g2,336.28155000000004,387.872556,263.880919,296.602058,214.233456,206.80062
1,dis_TRINITY_DN27373_c0_g1,301.658796,450.290805,376.6107865,597.359693,686.2489275,388.842931
1,dis_TRINITY_DN274_c0_g1,175.631885,152.014951,226.2559625,227.116862,244.3179265,198.912555
2,dis_TRINITY_DN27422_c0_g1,396.194646,334.889004,226.7156075,231.021551,196.5656595,245.331374
7,dis_TRINITY_DN27470_c1_g1,426.139639,284.08187399999997,279.8824325,277.16044999999997,267.0662975,217.813727
7,dis_TRINITY_DN27477_c0_g1,222.82821,193.470216,194.07127,185.876845,171.80041699999998,167.776181
8,dis_TRINITY_DN2748_c0_g1,274.835502,195.985002,190.3081225,175.939164,159.132312,166.195395
1,dis_TRINITY_DN2750_c0_g2,242.095251,309.73017200000004,230.1281045,219.352453,210.9566645,196.366683
5,dis_TRINITY_DN27518_c0_g1,456.769716,672.756797,670.6766754999999,594.05009,498.7624295,391.011102
7,dis_TRINITY_DN2757_c0_g1,204.73618,210.164061,192.354254,196.66243,176.5266145,197.097971
8,dis_TRINITY_DN2759_c0_g1,187.518651,250.802539,326.9572365,292.016967,270.9743205,368.59179
1,dis_TRINITY_DN2767_c0_g1,252.315658,241.522176,248.20566799999995,209.816676,188.1720465,161.336726
7,dis_TRINITY_DN2785_c0_g1,253.395799,221.600479,217.5348625,196.422461,183.081566,213.729234
1,dis_TRINITY_DN2789_c0_g1,179.913063,174.840958,428.367536,441.588409,410.1407675,455.246087
8,dis_TRINITY_DN28_c0_g2,459.501981,176.23913,155.99616500000002,155.262628,159.018421,150.894807
7,dis_TRINITY_DN28007_c0_g1,252.394976,223.982351,220.249503,250.204546,262.82715,253.508508
7,dis_TRINITY_DN2802_c0_g1,187.198114,177.17713700000002,177.045177,217.315412,215.228558,230.124402
7,dis_TRINITY_DN28021_c0_g1,233.829595,212.998073,232.375026,183.12781,155.94914,199.264369
8,dis_TRINITY_DN2804_c0_g5,249.383108,212.846103,134.6634155,135.341896,133.0085635,132.726831
8,dis_TRINITY_DN28041_c0_g1,438.246061,383.98297,1073.364033,534.119562,514.456251,547.8878199999999
8,dis_TRINITY_DN2808_c0_g1,210.968438,260.824775,208.3196275,217.062894,227.4046095,197.55448
8,dis_TRINITY_DN28082_c0_g2,159.874459,159.927153,169.674508,175.299639,160.498327,175.961378
1,dis_TRINITY_DN2809_c0_g1,242.705146,215.19165,208.0404525,173.979376,152.63757950000002,169.706932
