PS,GeneID,S1,S2,S3,S4,S4.5,S5,gamete_female,gamete_male,holdfast,reptip,stipe,vegtip
1,dis_TRINITY_DN10189_c0_g1,5.923101,4.28679,6.6189135,4.692403,3.2519175,5.301826,0.022118,0,1.672524,2.107677,0.91209,2.098879
1,dis_TRINITY_DN1019_c0_g2,49.363317,38.22751,23.36101,19.63035,21.4337125,25.26327,34.136967,5.959593,31.822282,21.119356,25.766316,14.785083
1,dis_TRINITY_DN10198_c0_g3,67.423064,27.112785,17.899892,14.376605,20.793318,5.488264,53.702672,13.921771,1.129627,11.748273,0.109025,4.444865
1,dis_TRINITY_DN102_c0_g1,517.606528,553.610683,844.073444,1363.197615,2191.3063785,1629.367801,492.269327,266.859386,1045.894828,1015.463971,1522.810573,1311.224306
1,dis_TRINITY_DN1020_c0_g1,725.342245,455.87374,337.49575749999997,329.008672,215.4189885,282.946021,1181.429241,124.899427,147.516879,328.679441,61.460339,117.958328
8,dis_TRINITY_DN10208_c0_g1,33.789696,5.679599,15.087215,14.357942,8.2716715,22.399757,112.194658,10.470038,21.295873,27.522697,12.724033,5.399527
1,dis_TRINITY_DN10211_c0_g1,18.17488,22.334591,2.5250715,1.315229,0.9887695,1.855958,18.654695,4.977167,1.153521,12.903388,1.450532,1.875596
1,dis_TRINITY_DN10212_c0_g2,3.022459,7.018861,9.281035,4.076876,4.8211495,7.171808,1.942706,0,5.243556,5.126025,4.987694,6.336594
8,dis_TRINITY_DN10214_c1_g1,5.218995,4.019926,12.7477235,25.223363,27.6464955,29.857792,12.787337,1.122697,35.606565,27.392283,40.950642,30.365751
3,dis_TRINITY_DN10219_c0_g1,26.67509,14.636172,22.660839000000003,29.824722,24.5910735,19.543837,11.790565,162.60321,28.050661,27.882289,40.578684,20.859429
8,dis_TRINITY_DN10229_c0_g1,4.223687,3.353579,5.71235,8.094125,10.1706125,4.054102,4.068323,1.253096,15.872282,6.685032,18.629088,7.43379
8,dis_TRINITY_DN1023_c0_g1,0,0,0,0,0,0,0,25.234558,0,3.296636,0,0
1,dis_TRINITY_DN10236_c0_g1,0,0,0,0,0,0.68288,0.212346,0,10.940579,66.76599,97.209496,40.03506
7,dis_TRINITY_DN10242_c0_g1,110.662706,154.44436,125.4819005,140.893799,80.122827,76.186151,60.574794,25.445227,126.207919,108.26852,78.297062,63.372029
7,dis_TRINITY_DN10243_c0_g1,27.526972,24.453062,22.6944825,18.038572,24.580668,21.133581,9.932377,3.711059,23.864063,15.967323,12.697572,18.631788
1,dis_TRINITY_DN10249_c1_g1,16.999053,49.133059,523.2121815,415.356853,458.980245,543.459103,129.23057,25.517428,223.325829,68.187716,49.834449,9.873231
8,dis_TRINITY_DN10250_c0_g1,16.654421,26.193206,13.4558805,6.0955,3.953035,3.102528,2.843754,0.208595,3.514305,4.775595,5.35735,3.022311
8,dis_TRINITY_DN10251_c0_g2,0.914219,1.681923,1.062292,0.439844,0.2233905,1.639733,1.094468,0.181674,7.2543,1.386954,10.888824,7.906764
1,dis_TRINITY_DN10255_c0_g1,34.314631,66.677579,36.9065635,36.889019,36.805488,21.966319,10.683984,6.149414,12.002664,16.314889,10.502831,15.056558
8,dis_TRINITY_DN10262_c0_g1,8.51872,7.049198,4.8449279999999995,4.849102,3.0639995,4.383176,15.559391,1.150471,4.836781,12.356566,2.728546,2.712425
8,dis_TRINITY_DN10269_c0_g1,1.22542,4.715463,6.4107515,6.096844,6.546782,3.69804,2.243621,3.15222,1.642545,11.355966,1.655429,0.668515
8,dis_TRINITY_DN1027_c2_g2,22.803094,23.097972,29.958828500000003,22.052587,12.1321855,18.193047,27.471087,8.958926,16.77098,20.500927,16.17405,15.003601
1,dis_TRINITY_DN1027_c2_g4,28.467494,33.004452,36.5111025,34.107107,40.742650999999995,30.632556,72.946872,17.960548,58.137014,61.638038,42.125056,32.978446
1,dis_TRINITY_DN10276_c0_g1,12.280967,17.232396,11.836712,10.338211,7.4724865,7.810879,4.453555,0.755748,5.652596,5.663175,5.389374,5.700143
4,dis_TRINITY_DN1028_c0_g2,14.915346,18.263805,18.014293000000002,17.293927,13.531675,21.784936,13.912234,3.541981,17.743724,12.956963,8.16785,11.082593
8,dis_TRINITY_DN10280_c0_g4,40.387188,142.761084,59.696218,138.910327,130.9401555,124.623232,49.416847,18.695285,151.74732,203.012778,97.2842,126.064879
1,dis_TRINITY_DN10280_c0_g5,17.923626,22.493184,16.601987,17.065299,11.710106,11.189579,10.623709,0.430476,17.249288,14.233447,14.10508,7.990821
8,dis_TRINITY_DN1029_c0_g1,6.284337,3.925688,10.1153285,11.907781,9.830956,17.742309,12.066583,3.524022,20.199084,17.399462,16.367649,23.304331
1,dis_TRINITY_DN10291_c0_g1,7.566148,19.173636,35.666379,29.399903,13.2967635,30.930084,1.581162,0,7.302766,11.362105,13.903842,12.934475
1,dis_TRINITY_DN10292_c0_g2,41.229216,15.71229,62.1481855,26.037623,13.208576999999998,28.557042,57.00326,6.88618,31.655931,36.849197,32.58193,40.259992
1,dis_TRINITY_DN1030_c0_g2,22.094474,57.348622,37.2125475,45.748727,37.9639645,30.0521,11.234729,12.847259,18.110833,22.113626,35.704611,39.754306
8,dis_TRINITY_DN10301_c0_g1,20.247585,27.127959,24.9764175,26.782087,17.3008285,17.352124,29.763904,54.836329,19.378575,26.028706,17.731082,14.662825
8,dis_TRINITY_DN10304_c0_g1,183.169985,131.367095,120.535773,73.130647,55.581685500000006,47.291034,106.926089,29.579092,70.342399,46.585846,53.442073,36.362043
7,dis_TRINITY_DN10305_c0_g2,14.961739,14.788574,12.89629,15.495254,23.22784,7.489867,4.970118,5.766356,6.452023,7.556698,4.860142,5.381432
7,dis_TRINITY_DN10305_c0_g5,38.303622,51.26891,73.13591249999999,101.408361,89.6281975,66.090233,39.581231,20.457588,146.80691,83.442647,130.00092,229.924308
1,dis_TRINITY_DN10309_c0_g1,19.039432,32.490276,4.2491755,2.43198,1.2987,1.090751,2.855094,0.289456,0.603979,3.079748,0.540272,0.561801
8,dis_TRINITY_DN1031_c0_g1,7.014576,7.817148,8.0932735,5.392803,3.0115895,3.9684,2.170233,0.485106,4.338164,4.538945,5.529143,3.179452
7,dis_TRINITY_DN10310_c3_g2,10.750392,12.444141,11.9838325,28.236555,20.900345,9.837618,8.933774,0.670106,10.565674,7.96192,6.276399,10.267776
8,dis_TRINITY_DN10335_c0_g4,6.695834,13.224371,31.094965,30.991794,25.8496345,23.979701,12.128919,2.346821,31.224553,48.473791,31.580855,21.397227
8,dis_TRINITY_DN10336_c0_g1,104.865166,75.326061,34.202676,45.098543,43.301467,39.377484,81.786279,140.594818,46.68423,52.533525,28.728523,23.112412
8,dis_TRINITY_DN10343_c0_g1,32.656628,37.298719,19.762593000000003,15.367469,12.9923165,10.455306,11.179725,8.535183,14.037856,14.108939,9.44051,8.45674
8,dis_TRINITY_DN10347_c0_g1,9.212944,8.444578,6.436942,10.375471,8.523150000000001,8.348854,12.355853,5.271556,8.113515,7.308968,4.406473,6.840689
1,dis_TRINITY_DN1035_c0_g1,64.309132,61.640627,77.48490000000001,61.34398,65.0166875,53.644022,158.588,22.847621,62.986625,76.034272,39.971941,43.828993
7,dis_TRINITY_DN10350_c0_g1,14.313244,46.429246,23.667781,38.007747,16.9421325,39.368122,49.064866,6.735076,56.235242,58.412296,72.93369,29.406711
8,dis_TRINITY_DN10351_c0_g1,0.098103,0,0,0.1064,0.134029,0,0.096027,89.108911,0,3.231308,0,0
8,dis_TRINITY_DN10353_c0_g1,1.658942,9.375991,6.2735475,1.888466,0.764189,1.250592,0.183859,0.121663,0,1.962702,0,1.133946
8,dis_TRINITY_DN10357_c0_g1,18.866236,18.929325,98.274416,103.265146,45.454266,97.548723,23.318142,83.915501,42.994107,54.443988,65.492945,39.170716
1,dis_TRINITY_DN10359_c1_g4,231.438517,447.038791,193.583941,162.115095,152.7281335,127.422701,117.151723,22.25144,199.373251,155.148846,67.269819,71.019467
5,dis_TRINITY_DN1036_c0_g2,9.788271,10.39121,14.520053,18.019357,11.932419,13.599836,2.642857,1.690078,10.12125,11.068741,14.585905,12.670691
1,dis_TRINITY_DN1036_c0_g4,495.023518,261.127764,410.712539,206.327645,131.3991065,97.569142,310.635703,31.724662,0.61616,52.503343,0,9.692539
8,dis_TRINITY_DN10362_c0_g2,7.468015,5.414982,7.001684,5.806813,4.8678595,4.681863,5.958494,0.525754,4.905878,4.697396,4.081088,2.725255
1,dis_TRINITY_DN10366_c0_g1,36.575023,53.387354,124.197043,76.244509,56.775964,60.0685,200.889505,27.01852,37.712334,108.365531,113.290003,61.368678
8,dis_TRINITY_DN10368_c0_g1,52.74728,102.135936,65.4036265,67.582716,42.342951,32.729399,44.648039,6.201899,29.519074,33.956808,31.6682,18.343916
8,dis_TRINITY_DN10379_c0_g1,5.887104,4.571071,2.9687085,4.265484,3.21256,3.453368,4.137286,0.748927,2.393361,2.887952,2.157451,1.360003
8,dis_TRINITY_DN1038_c0_g1,3.544724,38.541795,10.5319795,5.514733,3.827382,9.436912,0.307973,0.176142,1.191229,3.093285,1.113303,6.461545
8,dis_TRINITY_DN1038_c0_g2,8.692748,5.48894,12.471788,12.638589,6.358538,9.42119,0.374939,0.180163,3.249452,3.195526,5.318553,4.773394
8,dis_TRINITY_DN1039_c0_g1,10.927692,8.663127,9.4038575,8.859709,7.2825415,10.870927,7.190342,0.76622,11.610226,12.545667,12.495624,13.041909
1,dis_TRINITY_DN104_c0_g1,11.184173,17.518715,15.6469115,26.951465,22.992952,21.456938,5.011979,2.796603,9.812314,12.998882,17.382352,15.131218
8,dis_TRINITY_DN104_c0_g2,10.850976,14.311943,12.1353235,18.551343,9.6056085,11.627418,3.979792,1.412075,5.349818,8.949647,10.056105,9.586643
1,dis_TRINITY_DN10402_c0_g1,33.59024,31.339422,28.481256,19.056342,12.7936545,15.441905,27.547937,4.470275,7.795483,16.119642,13.417024,11.866104
8,dis_TRINITY_DN10403_c0_g2,176.040895,24.291923,21.759195499999997,21.233611,20.6801025,20.301707,434.52603,95.091855,0.210467,69.963389,0,0.086104
8,dis_TRINITY_DN10403_c0_g3,16.898032,7.547237,5.5904865,3.99935,3.9847135,2.394467,4.859445,1.394456,0,4.001479,0.534149,1.350178
7,dis_TRINITY_DN10406_c0_g1,81.890926,143.691851,80.654518,40.928253,32.777905000000004,54.504565,43.146695,42.030851,26.826192,63.787635,41.772815,89.020156
7,dis_TRINITY_DN10415_c0_g1,21.18682,9.141602,18.8514825,28.664753,14.6730365,20.470709,1.907035,8.339641,10.377083,23.938633,9.968181,11.721042
8,dis_TRINITY_DN104197_c0_g1,5.187432,2.320186,7.2481735,3.895203,1.0821079999999998,5.085768,2.75616,4.541977,4.093204,3.558922,3.396179,2.574981
2,dis_TRINITY_DN10422_c0_g1,8.674881,11.600183,26.523807,33.190824,18.91219,23.684821,9.209219,1.955021,37.601942,33.829358,32.349348,21.324922
7,dis_TRINITY_DN10423_c0_g1,4.18112,6.04669,6.6627195,4.677805,4.2061025,2.949569,2.178664,0.804829,1.94969,3.428765,2.456156,2.315865
8,dis_TRINITY_DN10435_c0_g1,19.327284,32.052038,33.5436885,27.32527,17.6295425,26.521062,14.63808,20.788344,31.374069,26.60653,19.347093,16.226618
1,dis_TRINITY_DN10438_c0_g1,486.792966,948.394598,147.1950915,103.464638,53.7099305,59.762682,1.307992,0.295719,56.896815,19.7112,53.824082,63.098852
2,dis_TRINITY_DN10439_c0_g1,14.569809,15.825321,13.867804,16.76404,17.574908999999998,12.810464,11.9379,6.868652,8.039348,9.156856,4.674432,6.609963
7,dis_TRINITY_DN1044_c0_g1,252.08384,388.522305,208.5243335,241.245979,302.72346500000003,175.636632,108.816245,63.020065,283.997634,182.238288,94.810882,122.577557
8,dis_TRINITY_DN10442_c0_g1,15.696229,8.077443,15.841112,10.165199,6.8263675,16.706042,164.314527,16.982244,11.44646,26.797795,10.629805,9.188921
8,dis_TRINITY_DN10445_c0_g1,113.113952,85.422452,18.4510735,9.572682,8.595761,5.822401,329.599309,49.392794,6.299982,99.125645,4.032273,5.502088
1,dis_TRINITY_DN10446_c0_g1,327.059999,332.659349,395.0424495,386.263224,302.382693,515.265741,395.471115,144.31124,110.937149,394.05349,217.066052,948.605671
2,dis_TRINITY_DN10446_c0_g2,11.832254,12.328827,13.673564,11.763703,11.614297,8.448012,7.03448,0.791251,12.494777,15.228994,10.259264,8.931742
2,dis_TRINITY_DN10450_c0_g2,8.464304,9.710652,17.4687415,9.281353,3.6394425,6.419024,3.745991,59.866829,9.867087,6.958818,7.786016,4.08901
8,dis_TRINITY_DN10450_c0_g4,20.767698,21.405585,27.517384,14.76672,4.3062735,8.19031,7.07634,150.33737,17.137516,11.375672,8.502045,10.857349
1,dis_TRINITY_DN10451_c0_g1,6.082293,3.764275,5.791805,5.956747,4.117675,3.715917,5.62004,0.978092,4.957294,5.788544,3.946211,4.086121
8,dis_TRINITY_DN10452_c0_g1,4.137633,4.015356,4.491353,3.131626,2.7218869999999997,2.540086,2.185979,0.829875,3.369493,4.53234,4.27156,1.831624
1,dis_TRINITY_DN10453_c0_g2,26.220151,53.592576,37.3102025,47.607734,31.431801,28.097671,14.284409,1.903729,20.114183,17.327683,20.849323,20.498911
1,dis_TRINITY_DN10454_c0_g2,62.116162,126.958605,71.408952,69.600279,57.8922735,48.034346,46.720266,7.13168,89.697442,43.785257,42.046802,34.380524
1,dis_TRINITY_DN10456_c0_g1,40.481894,57.889992,50.202429,41.919902,38.5541025,25.062675,25.628856,3.830596,29.951195,45.610597,12.79554,19.612846
8,dis_TRINITY_DN10457_c0_g1,5.754223,8.383989,8.042974,11.48289,5.968416,7.096298,2.052621,3.072203,6.503494,7.821596,9.935096,6.345748
7,dis_TRINITY_DN1046_c0_g1,14.254103,17.860055,15.857976,18.054701,16.6801835,15.982239,12.960027,2.750763,24.400686,17.16509,19.674484,10.450713
7,dis_TRINITY_DN10462_c0_g1,13.718897,17.081321,11.761601,10.782154,8.7615,8.76486,7.277106,8.670835,8.271564,8.506382,6.962881,5.712362
1,dis_TRINITY_DN10463_c0_g1,19.822775,26.033717,14.805781,14.50169,17.3964985,14.034363,9.511393,4.038515,15.580548,14.738428,25.323667,10.715668
1,dis_TRINITY_DN10463_c0_g4,45.714786,38.912592,37.2916955,35.901107,33.5562375,26.697745,66.363797,7.443461,44.052345,60.87442,38.133268,32.766965
1,dis_TRINITY_DN10464_c0_g1,20.272343,58.894768,72.432659,86.280291,74.10537500000001,39.671864,6.75289,2.215384,19.290513,16.533549,15.946372,25.686976
8,dis_TRINITY_DN10464_c0_g2,4.530206,12.929888,16.398312,14.503627,14.572559,14.44807,4.990796,1.095116,4.243012,6.17848,4.794675,13.797533
3,dis_TRINITY_DN10465_c0_g3,7.698086,6.32309,11.9671505,11.772828,7.617252000000001,5.572349,22.312547,6.120366,4.37967,8.956781,3.755198,6.342946
1,dis_TRINITY_DN10468_c0_g1,0,0,0,0,0,0,0,189.432754,0,259.788008,0,0
2,dis_TRINITY_DN1047_c0_g1,4.676818,5.953826,6.6136055,6.813327,6.720511500000001,3.157057,4.503728,16.822791,4.765963,14.244854,10.552671,6.984335
1,dis_TRINITY_DN10471_c0_g1,131.31922,182.042512,233.754903,245.309933,169.510297,158.984518,54.935844,11.161367,111.300502,103.515136,81.633933,102.974033
8,dis_TRINITY_DN10471_c0_g2,12.649026,14.740531,14.500121,11.448538,8.902384999999999,6.678113,11.485831,2.198667,11.373921,12.372064,10.470216,7.652025
8,dis_TRINITY_DN10472_c0_g1,41.895099,27.413378,31.8119315,39.387635,28.7789295,22.473082,78.608853,398.990049,25.955322,53.158547,38.508277,17.805898
8,dis_TRINITY_DN10477_c0_g1,7.111174,6.692624,9.9444655,7.11426,4.234840500000001,7.131703,6.510902,3.709297,6.657855,6.271159,5.71811,2.699738
7,dis_TRINITY_DN10477_c0_g2,23.452967,2.410722,0.7147785,2.762444,3.761865,1.25181,0,0,1.874571,0.105543,1.455297,0.208814
8,dis_TRINITY_DN10477_c0_g3,15.257242,17.148918,12.203925000000002,17.381362,12.2158855,8.166187,16.852233,2.34826,3.291805,8.963828,3.598744,7.89495
1,dis_TRINITY_DN10479_c0_g1,63.87441,92.314178,35.3859695,24.26432,19.7372745,16.030863,93.84452,14.613501,19.55084,27.774089,12.093615,17.246826
7,dis_TRINITY_DN10480_c0_g1,0,0,0,0,0,0,30.577843,11.081371,0,12.008271,0,0
1,dis_TRINITY_DN10481_c0_g1,92.714544,132.18386,92.5880935,80.263296,87.81804349999999,51.282426,69.139883,16.874038,118.288954,62.838228,42.878885,49.801124
8,dis_TRINITY_DN10483_c0_g3,12.302628,13.494837,27.3438325,36.304825,28.2509285,29.571383,7.802501,350.394788,29.997597,30.810229,36.231762,15.431288
8,dis_TRINITY_DN10484_c0_g1,4.566779,4.504472,7.8215225,7.058038,4.4470155,12.557715,9.329584,1.900289,8.118698,16.009478,9.811548,8.146034
5,dis_TRINITY_DN1049_c0_g1,21.635019,25.239262,59.0683485,51.696511,19.083439,2.739756,12.592737,8.192034,6.500543,5.670177,6.714074,1.694554
8,dis_TRINITY_DN10490_c0_g2,2.264154,0.643267,7.2357555,9.701782,5.7399335,7.844339,7.426611,1.328216,13.520745,8.591657,9.18648,5.037961
1,dis_TRINITY_DN10492_c0_g1,51.487141,62.032209,82.2450365,85.059487,77.8923995,78.564912,39.449998,21.836565,29.80786,82.256031,30.757385,142.297884
8,dis_TRINITY_DN10493_c0_g3,17.77328,4.055547,23.443663,18.170165,9.980908,12.730176,18.040415,3.617188,3.935358,5.176482,4.384493,5.461232
7,dis_TRINITY_DN10495_c0_g2,0.132673,0,0.7314455,0,0.046381,0,0,0,129.179165,1.212031,46.06686,23.49013
2,dis_TRINITY_DN10495_c0_g3,42.773451,36.931267,27.4734635,23.138197,26.4406475,17.453552,12.783518,3.982404,25.706411,21.912193,18.987058,19.379817
1,dis_TRINITY_DN10497_c0_g1,23.900564,22.686384,16.529612,10.332049,5.984317,8.888362,22.150717,2.96116,16.128846,14.427137,20.064778,7.465928
1,dis_TRINITY_DN105_c0_g1,113.077947,77.591492,90.875732,86.577714,71.4423675,57.437002,30.658631,8.479328,46.109636,29.281973,35.289611,17.98529
2,dis_TRINITY_DN1050_c0_g1,62.897694,27.831377,15.3578135,26.885042,46.591199,22.148737,35.285938,7.414501,28.366428,56.945796,22.606095,24.95808
1,dis_TRINITY_DN10501_c0_g1,2.239995,1.689478,2.8039965,2.483326,2.5735285,2.426115,3.487343,0.688709,2.129003,2.608338,1.555385,1.98434
8,dis_TRINITY_DN10505_c0_g1,85.888451,127.31693,27.3554635,16.731884,12.605474999999998,9.330339,11.436031,1.055099,4.678361,11.242363,3.46866,2.201646
1,dis_TRINITY_DN10506_c0_g1,13.078839,11.860573,10.1690205,12.029228,19.4784775,11.823888,3.740712,0.940548,12.178486,15.595486,8.854157,11.858539
8,dis_TRINITY_DN10508_c0_g1,1.501583,0.278526,0.7677095,1.014323,1.160872,2.285687,7.484871,7.228223,9.061112,3.36728,1.059226,3.576873
7,dis_TRINITY_DN10509_c0_g4,3.008529,2.733525,4.375268500000001,2.853717,4.110069,3.335967,0.504743,0,1.851671,1.65964,3.407558,1.503009
1,dis_TRINITY_DN1051_c0_g1,40.927949,64.992712,14.376707,23.096645,24.4374435,23.545849,25.741249,12.939229,6.971354,24.443703,3.379112,18.491419
1,dis_TRINITY_DN10517_c0_g1,0.446668,0.286832,8.504915,12.59888,10.36924,7.227486,0.651803,0.117997,0.056903,15.390217,6.174213,19.170596
2,dis_TRINITY_DN10518_c0_g1,39.847215,68.437095,11.9629785,8.0062,4.1814350000000005,3.872415,3.486239,0.860284,5.221079,6.800746,1.820537,2.775345
8,dis_TRINITY_DN10518_c0_g6,6.247856,10.542473,13.1762655,11.498266,10.832346,12.463958,1.091299,0.316496,13.991648,18.311185,18.723682,10.855333
1,dis_TRINITY_DN10523_c0_g6,4.443089,6.508948,15.3638875,26.027169,34.029049,22.741217,4.995709,5.388703,43.097414,50.186053,71.6558,77.453036
2,dis_TRINITY_DN10527_c0_g1,76.579442,64.121965,39.50254150000001,44.246437,49.3872885,37.099361,54.930554,140.783733,48.622177,52.001904,36.116895,26.645561
2,dis_TRINITY_DN10531_c0_g1,3.703479,3.169807,4.646275,4.193304,3.6056795,3.970718,3.985843,5.580382,5.009822,7.253594,5.50278,3.814979
1,dis_TRINITY_DN10537_c0_g1,36.978224,50.810978,15.2447355,13.368663,8.2895685,17.309226,51.791187,7.584782,5.964997,11.058984,2.686444,2.577129
8,dis_TRINITY_DN10538_c0_g1,3.643547,1.855847,3.1868155,2.683809,1.980978,3.370628,2.161434,0.499483,3.648644,3.237271,4.328561,2.897578
1,dis_TRINITY_DN1054_c0_g1,34.836144,44.823842,20.2298435,17.732563,22.2245935,16.870026,7.583674,0.959905,32.60956,20.389932,18.953107,15.525169
1,dis_TRINITY_DN10548_c0_g1,32.505785,14.595053,12.389621,13.492043,11.7356565,19.562042,10.50501,136.581778,18.72955,24.919546,16.943523,24.354311
8,dis_TRINITY_DN10555_c0_g1,5.737013,3.81813,9.3772245,4.086368,3.4312885,8.456583,6.769638,44.890788,1.594924,5.976815,2.368919,4.439186
4,dis_TRINITY_DN10558_c0_g2,47.380935,42.499228,79.89939000000001,49.060612,68.901702,63.383406,150.780668,1644.200559,29.467066,92.35957,23.180397,41.919505
8,dis_TRINITY_DN1056_c0_g1,71.775873,61.797631,39.502945,43.621854,39.119219,41.339262,198.617659,29.381414,49.914805,96.643786,45.917499,45.038237
8,dis_TRINITY_DN1057_c0_g1,40.002386,32.26276,19.6731,19.526132,15.759069,17.579957,44.277305,6.155595,16.000031,23.789774,12.598834,13.212663
8,dis_TRINITY_DN10573_c2_g3,0.346938,0,0.056296,0,0,0,0,17.78718,0,4.166718,0,0
8,dis_TRINITY_DN10573_c2_g5,16.165164,8.706191,0.140301,0.097053,0.146314,0,19.254838,9.108733,0,3.548557,0,0
1,dis_TRINITY_DN10574_c0_g2,22.633118,40.089952,36.8747865,52.071813,40.918732,49.995026,36.958145,4.985664,17.6943,21.989375,18.0525,27.470077
8,dis_TRINITY_DN1058_c0_g1,17.438809,33.86098,18.7687235,22.70336,15.3508885,14.040318,10.038757,1.968594,3.868315,8.36883,4.679195,5.746834
1,dis_TRINITY_DN10594_c0_g1,31.011419,29.479455,21.800706,18.203067,18.4142185,14.691929,34.709697,11.314637,10.127616,17.578513,8.560529,11.306703
8,dis_TRINITY_DN106_c0_g2,6.12903,4.054414,10.456214500000002,8.05167,3.8595915,9.276524,8.743972,14.226965,11.093933,9.901783,9.516521,5.896034
4,dis_TRINITY_DN106_c0_g3,1.851176,49.546797,61.65446,35.669593,14.3398475,54.580449,0.068409,0.38565,10.575022,9.847754,13.604035,19.48342
7,dis_TRINITY_DN10601_c0_g4,76.544336,59.214715,404.4426515,101.908059,123.875147,102.720146,87.324149,22.592965,286.789059,121.346405,125.43382,79.105161
4,dis_TRINITY_DN10604_c0_g1,22.206936,14.410178,8.748408,10.007672,6.8269075,12.897496,7.151864,1.726531,16.017635,18.937527,11.860851,12.540955
7,dis_TRINITY_DN10605_c0_g1,21.728561,32.268305,13.638089,15.713027,18.546972500000003,14.768613,33.907378,56.629111,6.872203,33.946224,17.587515,42.142885
1,dis_TRINITY_DN10610_c0_g1,25.907364,33.274264,93.4583115,165.550877,228.783464,76.624841,33.8287,11.122362,27.998536,30.167291,14.672624,25.540453
2,dis_TRINITY_DN10610_c0_g2,27.216658,34.562373,37.0671195,36.904972,49.6166335,35.914802,5.726811,2.624595,61.40235,33.554823,42.086102,61.246675
1,dis_TRINITY_DN1062_c0_g2,23.782144,13.144407,32.8861155,78.034708,86.885921,73.205825,13.614887,14.026461,659.311782,216.244695,230.901393,149.031532
6,dis_TRINITY_DN1063_c0_g1,18.056274,21.06954,20.429912,13.170924,12.237895,12.637647,8.41431,1.345618,8.312138,10.141486,6.734246,5.753964
1,dis_TRINITY_DN10632_c0_g1,32.558821,22.219647,21.189246500000003,19.495956,11.541243,15.148356,28.565774,99.628618,26.012808,19.962508,23.219081,12.187437
8,dis_TRINITY_DN10643_c0_g1,20.421011,13.843757,19.106522,19.594291,14.202898,9.521463,17.783865,3.434415,7.962243,11.281032,6.872036,9.666204
6,dis_TRINITY_DN10647_c0_g1,16.421318,26.638565,6.572699999999999,3.808122,2.2918874999999996,2.955091,4.924225,1.214705,2.766213,5.254741,1.903703,0.972203
2,dis_TRINITY_DN10658_c0_g2,6.546914,6.262913,8.708343,8.598346,4.9003335,17.08567,29.490581,6.857627,10.849522,17.31534,7.750074,16.566872
1,dis_TRINITY_DN1066_c0_g4,55.704464,36.23763,69.57046199999999,82.140323,64.975716,89.057216,147.322916,423.592431,60.708711,78.971965,33.684193,45.337631
8,dis_TRINITY_DN10687_c1_g3,8.377625,8.159731,8.788334,8.581289,5.6647,9.227694,8.593891,1.355797,14.065289,18.699863,10.418934,8.232455
2,dis_TRINITY_DN10697_c0_g1,49.230116,55.286848,49.118851,64.558588,53.707516,30.303278,22.942073,8.623281,17.148722,21.195287,12.91438,10.653649
8,dis_TRINITY_DN1070_c0_g8,0.865411,0.891771,2.8528085,4.782408,3.428878,4.414975,9.349715,0.882412,5.660762,5.778688,9.125359,3.702295
7,dis_TRINITY_DN10700_c0_g1,2.471612,3.120446,5.7034585,5.008888,5.600688,4.015396,0.933089,0,2.799151,2.562206,2.525527,1.468817
2,dis_TRINITY_DN1071_c0_g1,54.187313,68.229987,60.3343575,53.264614,39.922700500000005,62.93583,12.490548,3.743193,47.219905,36.09538,51.397983,21.910386
8,dis_TRINITY_DN10713_c0_g1,11.386876000000001,10.676215,15.148871499999998,19.640612,17.282775,12.023456,20.980571,2.403394,15.951128,20.987592,18.701416,11.823255
7,dis_TRINITY_DN1073_c0_g3,7.522435,7.52845,13.7909145,12.319195,8.516686,11.426913,14.126079,38.000838,16.840052,13.585496,14.627195,6.41851
1,dis_TRINITY_DN1073_c0_g4,131.81306,91.628034,150.71063750000002,272.276271,64.25045449999999,227.981358,30.497052,4.196542,40.272295,21.659823,17.765105,11.585384
7,dis_TRINITY_DN1074_c0_g1,45.214233,40.636325,25.668913,20.394747,21.9537565,33.894498,92.737621,42.142612,33.515644,47.613776,27.487169,24.17283
8,dis_TRINITY_DN10746_c0_g2,8.746764,1.697459,9.4610885,8.493795,6.6791915,4.598111,1.078686,0.160999,20.304145,5.601576,19.811472,5.02369
8,dis_TRINITY_DN1075_c0_g1,48.652122,100.513219,47.0635755,49.259185,39.5954455,22.993871,156.911039,301.678205,23.729166,71.910071,12.520305,41.574929
8,dis_TRINITY_DN10759_c0_g1,2.712747,0.760213,3.716185,2.400323,1.2199145,2.026914,10.153352,1.571344,0.109747,2.302466,0.106439,1.054216
2,dis_TRINITY_DN1076_c0_g1,15.604533,20.721519,49.778416500000006,59.857995,36.431901499999995,41.209505,12.982323,3.941726,28.935419,25.539315,45.373664,26.767358
7,dis_TRINITY_DN1077_c0_g1,2.81957,3.615853,2.977929,2.987404,2.922719,1.812818,3.693584,1.404175,2.778205,3.994639,2.376727,2.325968
7,dis_TRINITY_DN1078_c0_g1,7.525712,1.549859,0.1148675,0,0,0,120.263843,36.634387,0,19.124823,0,0
2,dis_TRINITY_DN10784_c0_g2,19.07616,12.416626,8.001898,2.512388,2.41323,4.293334,1.789467,5.694553,7.81922,13.619705,3.052497,1.249449
1,dis_TRINITY_DN10788_c0_g2,8.758696,8.184356,10.852675,14.26945,11.847978,8.354936,2.182216,0.236732,7.098634,10.574651,9.913398,7.111009
1,dis_TRINITY_DN10789_c0_g3,46.332594,58.894542,56.258764,41.345035,32.7556345,46.052068,59.289159,10.159452,29.824983,24.287887,14.875594,14.412332
